 Transaction_date, Quantity,Subtotal, Taxes, DiscountPrice,TotalAmount, Payment_Method, Products_ProductID, CustomerCart_CustomerID, Cashier_CashierID
2014-10-03,3,175.08,8.75,35.02,183.83,Debitcard,FUR-FU-10001588,132,2
2014-08-16,2,356.77,15.61,107.03,372.38,EMI,TEC-PH-10002398,133,3
2014-08-16,3,31.1,1.75,3.11,32.85,EMI,OFF-PA-10001937,133,3
2014-12-30,4,297.41,14.87,59.48,312.28,Credit card,OFF-AR-10003373,134,1
2014-11-09,1,135.88,5.94,40.76,141.83,Credit card,FUR-CH-10002602,135,1
2014-11-09,2,7983.96,474.05,399.2,8458.01,Credit card,TEC-MA-10002927,135,1
2014-11-09,6,275.94,15.52,27.59,291.46,Credit card,TEC-PH-10004093,135,1
2014-11-09,4,288,14.4,57.6,302.4,Credit card,TEC-AC-10000892,135,1
2014-11-09,1,43.57,2.45,4.36,46.02,Credit card,OFF-ST-10002974,135,1
2014-09-24,2,14.32,0.9,0,15.22,netbanking,OFF-FA-10000624,136,3
2016-04-27,6,377.28,18.86,75.46,396.14,EMI,OFF-BI-10004593,137,1
2016-04-27,1,99.99,5,20,104.99,EMI,TEC-AC-10001908,137,1
2017-11-05,1,8,0.5,0,8.5,COD,FUR-FU-10001967,138,2
2016-09-01,3,484.83,21.21,145.45,506.04,EMI,TEC-PH-10003645,139,2
2016-09-01,2,108.45,5.42,21.69,113.87,EMI,OFF-ST-10000675,139,2
2016-09-01,4,1798.27,95.53,269.74,1893.81,EMI,FUR-CH-10003312,139,2
2016-09-01,10,300.72,16.92,30.07,317.64,EMI,OFF-LA-10001074,139,2
2016-09-01,6,100.7,5.66,10.07,106.37,EMI,OFF-BI-10001524,139,2
2016-04-29,2,165.6,8.28,33.12,173.88,netbanking,TEC-PH-10004614,140,3
2016-04-29,2,41.45,2.33,4.14,43.78,netbanking,OFF-BI-10001153,140,3
2016-04-29,3,9.79,0.61,0,10.4,netbanking,OFF-BI-10001982,140,3
2015-09-04,1,1.19,0.07,0,1.26,EMI,OFF-BI-10001922,141,1
2015-09-04,2,1919.97,102,288,2021.97,EMI,TEC-CO-10001449,141,1
2015-09-04,4,3.59,0.22,0,3.82,EMI,OFF-BI-10004140,141,1
2014-07-17,2,3.86,0.24,0,4.1,netbanking,OFF-BI-10003314,142,2
2014-07-17,3,1571.29,83.47,235.69,1654.77,netbanking,FUR-TA-10004575,142,2
2015-06-26,4,4.96,0.31,0,5.27,EMI,OFF-FA-10000490,108,2
2014-04-17,4,22.32,1.4,0,23.72,COD,OFF-AR-10000122,64,2
2014-04-17,10,509.97,25.5,101.99,535.47,COD,OFF-BI-10003656,64,2
2014-04-17,13,116.22,7.26,0,123.48,COD,OFF-FA-10002780,64,2
2014-04-17,12,95.9,5.99,0,101.9,COD,TEC-PH-10000702,64,2
2015-12-24,4,222,11.1,44.4,233.1,Cash,OFF-ST-10000107,80,1
2017-06-19,3,71.96,4.05,7.2,76.01,COD,TEC-PH-10002293,143,3
2017-07-12,3,12.1,0.76,0,12.85,Debitcard,OFF-AR-10004027,144,2
2017-07-12,2,39.3,2.21,3.93,41.51,Debitcard,OFF-PA-10000249,144,2
2017-07-12,2,20.74,1.17,2.07,21.9,Debitcard,OFF-AR-10001374,144,2
2016-09-03,1,6.79,0.42,0,7.21,EMI,TEC-AC-10000290,145,2
2016-09-03,2,24.56,1.38,2.46,25.94,EMI,OFF-PA-10001970,145,2
2016-09-03,1,2.29,0.14,0,2.43,EMI,OFF-BI-10002160,145,2
2016-09-03,4,49.12,2.76,4.91,51.88,EMI,OFF-PA-10001970,145,2
2016-09-03,4,4355.17,258.59,217.76,4613.76,EMI,OFF-BI-10004995,145,2
2016-04-13,6,874.58,38.26,262.38,912.85,netbanking,FUR-BO-10002268,146,2
2016-04-13,2,13.22,0.83,0,14.04,netbanking,OFF-EN-10001137,146,2
2016-04-13,4,13.63,0.85,0,14.48,netbanking,OFF-AR-10002399,146,2
2016-04-13,5,68.8,3.87,6.88,72.67,netbanking,OFF-PA-10002713,146,2
2016-04-28,5,108.72,6.12,10.87,114.84,netbanking,OFF-PA-10002666,97,1
2017-03-11,8,5182.72,275.33,777.41,5458.05,Cash,OFF-AP-10001124,147,3
2017-03-11,2,33.12,1.86,3.31,34.98,Cash,OFF-LA-10001158,147,3
2017-10-01,2,33.12,1.86,3.31,34.98,Credit card,OFF-LA-10001158,148,2
2017-10-01,3,434.35,19,130.31,453.35,Credit card,FUR-CH-10000785,148,2
2017-10-01,2,5.56,0.35,0,5.91,Credit card,OFF-AR-10003732,148,2
2017-10-01,8,37.7,2.36,0,40.05,Credit card,FUR-FU-10000023,148,2
2014-09-29,4,339.14,16.96,67.83,356.09,netbanking,OFF-ST-10001713,149,3
2016-10-21,4,23.2,1.45,0,24.65,COD,OFF-BI-10002412,150,1
2016-10-21,2,5.89,0.37,0,6.26,COD,OFF-SU-10001225,150,1
2016-10-21,7,104.79,5.89,10.48,110.68,COD,OFF-ST-10002406,150,1
2016-10-21,4,2087.84,110.92,313.18,2198.76,COD,FUR-BO-10002545,150,1
2017-06-04,5,51.84,2.92,5.18,54.76,COD,OFF-PA-10002036,151,3
2017-06-04,3,160.27,8.01,32.05,168.29,COD,OFF-ST-10002205,151,3
2014-07-27,5,16.32,1.02,0,17.34,netbanking,OFF-BI-10001982,152,3
2014-07-27,8,1279.92,56,383.98,1335.92,netbanking,TEC-AC-10003911,152,3
2014-07-27,1,9.24,0.58,0,9.82,netbanking,OFF-AR-10000658,152,3
2014-07-27,10,479.04,26.95,47.9,505.99,netbanking,TEC-AC-10002076,152,3
2016-10-01,4,247.84,12.39,49.57,260.23,Credit card,OFF-PA-10003039,153,2
2017-09-01,7,4252.64,225.92,637.9,4478.56,Debitcard,FUR-TA-10004915,154,3
2015-05-05,3,17.3,1.08,0,18.39,Cash,OFF-AP-10000696,155,1
2015-05-05,3,59.58,3.35,5.96,62.93,Cash,OFF-ST-10003327,155,1
2015-05-05,4,48.7,2.74,4.87,51.44,Cash,OFF-BI-10000309,155,1
2016-10-29,7,152.88,8.6,15.29,161.48,EMI,OFF-PA-10004734,156,1
2016-10-29,3,37.15,2.09,3.72,39.24,EMI,OFF-BI-10002225,156,1
2015-06-29,2,83.8,4.71,8.38,88.51,Credit card,TEC-AC-10004708,157,3
2015-12-02,3,1092.24,58.03,163.84,1150.27,Credit card,FUR-TA-10000617,158,3
2015-12-02,3,209.94,10.5,41.99,220.44,Credit card,TEC-AC-10002335,158,3
2015-12-07,4,964.68,51.25,144.7,1015.93,COD,TEC-MA-10001681,159,3
2015-12-07,1,2.96,0.19,0,3.15,COD,FUR-FU-10001935,159,3
2014-11-26,1,2.62,0.16,0,2.79,Cash,OFF-AR-10004757,160,1
2017-12-15,4,11.68,0.73,0,12.41,EMI,OFF-BI-10000050,161,1
2017-12-15,2,39.98,2.25,4,42.23,EMI,TEC-AC-10001998,161,1
2014-09-23,2,492.77,26.18,73.92,518.95,Credit card,TEC-PH-10003012,162,3
2014-09-23,3,1799.97,95.62,270,1895.59,Credit card,TEC-CO-10002313,162,3
2014-06-10,3,37.39,2.1,3.74,39.49,netbanking,OFF-BI-10003982,163,1
2017-07-05,3,18.95,1.18,0,20.13,EMI,OFF-BI-10004492,164,1
2017-10-19,2,99.92,5.62,9.99,105.54,EMI,OFF-ST-10000798,165,1
2017-10-19,2,25.92,1.46,2.59,27.38,EMI,OFF-PA-10002552,165,1
2015-11-04,4,112.19,6.31,11.22,118.5,netbanking,OFF-SU-10002573,7,1
2016-09-10,3,44.94,2.53,4.49,47.47,netbanking,OFF-ST-10001580,166,1
2016-09-10,4,5990.66,355.7,299.53,6346.36,netbanking,FUR-BO-10004834,166,1
2016-09-10,4,327.84,16.39,65.57,344.23,netbanking,OFF-ST-10000934,166,1
2016-09-10,2,115.17,5.76,23.03,120.93,netbanking,TEC-AC-10000158,166,1
2014-12-26,2,19.14,1.2,0,20.33,Credit card,OFF-PA-10001947,167,2
2014-04-20,6,97.68,5.49,9.77,103.17,Credit card,OFF-AR-10003478,71,3
2017-12-29,3,7.18,0.45,0,7.63,Cash,OFF-AP-10004249,168,1
2017-12-12,5,287.92,14.4,57.58,302.32,netbanking,TEC-AC-10000158,169,3
2017-12-12,3,3599.93,213.75,180,3813.67,netbanking,TEC-CO-10004115,169,3
2017-12-12,5,54.3,3.05,5.43,57.35,netbanking,OFF-PA-10003724,169,3
2017-12-12,7,1506.04,80.01,225.91,1586.04,netbanking,FUR-TA-10002041,169,3
2017-12-12,1,9.68,0.61,0,10.29,netbanking,OFF-PA-10002893,169,3
2017-12-12,9,28.35,1.77,0,30.12,netbanking,OFF-LA-10003766,169,3
2017-12-12,1,12.28,0.69,1.23,12.97,netbanking,OFF-PA-10001970,169,3
2017-12-12,13,943.64,47.18,188.73,990.83,netbanking,FUR-BO-10001972,169,3
2017-12-12,2,141.96,7.1,28.39,149.06,netbanking,FUR-CH-10003956,169,3
2017-11-07,7,139.86,7.87,13.99,147.73,Credit card,OFF-PA-10000157,170,2
2017-11-07,4,691.06,30.23,207.32,721.29,Credit card,FUR-CH-10001891,170,2
2017-06-28,8,287.76,16.19,28.78,303.95,Cash,OFF-AR-10004344,171,2
2016-04-18,5,1151.4,61.17,172.71,1212.57,Debitcard,FUR-CH-10004886,172,1
2017-11-10,1,5.78,0.36,0,6.14,EMI,OFF-PA-10003845,147,3
2017-03-09,4,18.64,1.17,0,19.81,COD,OFF-AR-10001573,134,1
2017-03-09,1,15.25,0.86,1.53,16.11,COD,OFF-EN-10000483,134,1
2014-06-25,6,983.76,43.04,295.13,1026.8,COD,TEC-AC-10004114,33,3
2017-10-23,4,113.12,6.36,11.31,119.48,COD,FUR-FU-10004712,173,1
2017-10-23,3,26.16,1.64,0,27.8,COD,OFF-ST-10000918,173,1
2017-08-23,4,3465.6,184.11,519.84,3649.71,Cash,FUR-CH-10000015,174,1
2017-11-26,2,56.8,3.2,5.68,60,Cash,FUR-FU-10003347,26,3
2017-11-26,8,172.75,9.72,17.28,182.47,Cash,OFF-BI-10001543,26,3
2014-09-13,1,69.99,3.5,14,73.49,netbanking,TEC-MA-10000029,175,2
2017-10-08,6,16.68,1.04,0,17.72,Cash,OFF-AR-10000369,176,3
2016-04-21,2,379.18,16.59,113.75,395.76,Debitcard,OFF-BI-10004584,177,1
2016-04-21,7,817.49,35.77,245.25,853.25,Debitcard,TEC-AC-10004659,177,1
2016-04-21,5,583.92,25.55,175.18,609.47,Debitcard,TEC-AC-10004659,177,1
2016-04-21,2,9.54,0.6,0,10.13,Debitcard,OFF-ST-10000617,177,1
2016-06-07,5,571.44,25,171.43,596.44,COD,OFF-ST-10003306,73,1
2014-12-25,2,6.42,0.4,0,6.82,Cash,OFF-BI-10000773,178,3
2014-12-25,5,1239,65.82,185.85,1304.82,Cash,TEC-AC-10002600,178,3
2016-06-14,3,3023.94,179.55,151.2,3203.48,COD,TEC-MA-10002937,179,3
2016-06-14,7,85.96,4.84,8.6,90.8,COD,OFF-PA-10001970,179,3
2017-09-19,8,63.74,3.98,0,67.73,Debitcard,OFF-PA-10002230,180,2
2017-01-23,3,184.75,9.24,36.95,193.99,netbanking,FUR-CH-10003396,52,1
2016-09-07,1,12.22,0.69,1.22,12.91,Cash,FUR-FU-10000246,8,1
2016-09-07,3,155.95,7.8,31.19,163.75,Cash,OFF-ST-10000060,8,1
2016-09-07,3,212.85,10.64,42.57,223.49,Cash,OFF-ST-10003058,8,1
2016-09-07,4,182.72,10.28,18.27,193,Cash,OFF-PA-10002222,8,1
2016-09-07,3,170.06,8.5,34.01,178.56,Cash,FUR-CH-10002372,8,1
2016-09-07,7,17.64,1.1,0,18.74,Cash,OFF-LA-10001317,8,1
2017-03-25,1,2.33,0.15,0,2.47,COD,FUR-FU-10000206,181,1
2016-04-03,3,119.04,6.7,11.9,125.74,Credit card,OFF-AR-10000588,182,1
2016-04-03,3,388.66,17,116.6,405.66,Credit card,OFF-ST-10001469,182,1
2016-04-03,6,422.21,21.11,84.44,443.32,Credit card,OFF-AR-10001953,182,1
2016-04-03,3,30.48,1.71,3.05,32.19,Credit card,OFF-AR-10003156,182,1
2016-04-03,3,29.52,1.85,0,31.37,Credit card,OFF-AR-10004974,182,1
2016-04-03,4,35.12,2.2,0,37.32,Credit card,TEC-PH-10002365,182,1
2017-10-24,2,284.36,12.44,85.31,296.8,Cash,FUR-TA-10001539,183,2
2017-10-24,2,665.41,35.35,99.81,700.76,Cash,OFF-ST-10000142,183,2
2016-12-17,4,255.52,12.78,51.1,268.3,EMI,TEC-AC-10001772,176,3
2014-02-18,2,113.37,5.67,22.67,119.04,Cash,FUR-CH-10000225,184,2
2016-10-01,3,1708.7,90.77,256.31,1799.48,EMI,FUR-CH-10002331,174,1
2016-10-01,2,8.93,0.56,0,9.49,EMI,OFF-EN-10001415,174,1
2015-12-22,4,415.68,18.19,124.7,433.87,Debitcard,OFF-AP-10002472,99,1
2015-12-22,9,719.93,36,143.99,755.92,Debitcard,TEC-AC-10004571,99,1
2015-12-22,3,12.83,0.8,0,13.63,Debitcard,OFF-BI-10001098,99,1
2016-04-29,5,23.56,1.47,0,25.03,Debitcard,FUR-FU-10000023,185,1
2016-04-29,6,1527.16,81.13,229.07,1608.29,Debitcard,FUR-TA-10001889,185,1
2016-04-29,5,18.99,1.19,0,20.18,Debitcard,OFF-BI-10000315,185,1
2016-04-29,2,370.75,16.22,111.23,386.97,Debitcard,OFF-SU-10003505,185,1
2016-04-29,2,39.14,2.2,3.91,41.34,Debitcard,OFF-AP-10002578,185,1
2015-01-24,7,1273.72,55.73,382.12,1329.45,Debitcard,FUR-FU-10002918,186,1
2017-04-04,2,410.67,21.82,61.6,432.48,COD,FUR-BO-10002824,104,1
2016-12-20,3,14.36,0.9,0,15.26,EMI,OFF-BI-10002194,114,2
2015-12-24,1,55.48,2.77,11.1,58.25,EMI,OFF-PA-10004071,187,3
2014-11-11,3,681.84,36.22,102.28,718.06,Debitcard,OFF-ST-10002743,188,3
2014-11-11,2,178.13,8.91,35.63,187.04,Debitcard,FUR-BO-10001601,188,3
2014-11-11,4,2639.88,140.24,395.98,2780.12,Debitcard,TEC-PH-10002680,188,3
2014-11-11,6,92.52,5.2,9.25,97.72,Debitcard,OFF-ST-10001321,188,3
2014-11-11,7,313.25,17.62,31.33,330.87,Debitcard,OFF-PA-10001509,188,3
2014-11-11,5,151.76,8.54,15.18,160.3,Debitcard,OFF-PA-10003465,188,3
2016-07-19,6,191.52,10.77,19.15,202.29,COD,TEC-PH-10000149,121,3
2016-11-02,3,40.2,2.26,4.02,42.46,Debitcard,FUR-FU-10002671,189,1
2016-07-02,5,29.4,1.84,0,31.24,COD,OFF-AR-10003045,190,3
2016-07-02,5,1690.2,89.79,253.53,1779.99,COD,OFF-ST-10000689,190,3
2014-10-10,3,27.27,1.7,0,28.97,Debitcard,TEC-AC-10001445,191,2
2014-07-27,2,9.54,0.6,0,10.13,Debitcard,OFF-AR-10002053,192,2
2014-07-27,2,255.97,11.2,76.79,267.17,Debitcard,TEC-AC-10002567,192,2
2017-06-13,2,47.36,2.66,4.74,50.02,EMI,OFF-LA-10003923,193,3
2017-06-13,5,514.17,22.49,154.25,536.66,EMI,FUR-BO-10001337,193,3
2017-06-13,5,279.96,14,55.99,293.96,EMI,TEC-PH-10001924,193,3
2014-10-31,6,3419.94,181.68,512.99,3601.62,netbanking,TEC-PH-10001363,194,2
2014-06-13,1,7.99,0.5,0,8.49,Credit card,TEC-PH-10000376,195,2
2014-06-13,2,127.97,6.4,25.59,134.37,Credit card,TEC-AC-10000303,195,2
2014-06-13,2,140.74,7.04,28.15,147.77,Credit card,OFF-AR-10001953,195,2
2014-09-19,5,718.64,31.44,215.59,750.08,Debitcard,OFF-ST-10001809,196,3
2014-09-19,3,22.14,1.38,0,23.52,Debitcard,OFF-EN-10003845,196,3
2016-05-14,2,187.96,9.4,37.59,197.36,Debitcard,TEC-AC-10000991,197,3
2016-03-21,3,522.18,22.85,156.65,545.02,COD,FUR-TA-10001857,198,2
2015-12-31,2,210.84,9.22,63.25,220.06,Cash,OFF-EN-10001434,199,1
2016-07-31,8,44.86,2.8,0,47.66,Cash,OFF-BI-10002498,184,2
2016-07-31,4,38.62,2.41,0,41.04,Cash,FUR-FU-10004864,184,2
2016-07-31,2,271.76,11.89,81.53,283.65,Cash,FUR-CH-10002602,184,2
2016-07-31,9,221.76,12.47,22.18,234.23,Cash,FUR-FU-10000073,184,2
2016-06-04,2,30.16,1.7,3.02,31.86,netbanking,OFF-BI-10001670,200,1
2016-06-04,2,9.97,0.62,0,10.59,netbanking,OFF-BI-10001658,200,1
2016-06-04,2,1402.74,74.52,210.41,1477.26,netbanking,FUR-CH-10001215,200,1
2016-06-04,3,7.13,0.45,0,7.57,netbanking,OFF-BI-10000831,200,1
2016-06-04,1,32.79,1.84,3.28,34.64,netbanking,OFF-PA-10000357,200,1
2017-11-15,5,7.96,0.5,0,8.46,Credit card,OFF-BI-10003274,183,2
2015-03-22,1,2.74,0.17,0,2.91,COD,OFF-AR-10001662,201,3
2015-03-22,3,13.34,0.83,0,14.18,COD,OFF-AR-10003856,201,3
2015-03-22,3,46.74,2.63,4.67,49.37,COD,OFF-ST-10001228,201,3
2015-03-22,5,3812.97,202.56,571.95,4015.53,COD,OFF-BI-10003527,201,3
2017-11-27,3,202.08,10.1,40.42,212.18,EMI,FUR-FU-10001290,202,2
2017-11-27,2,30.43,1.71,3.04,32.14,EMI,TEC-AC-10002399,202,2
2016-10-23,3,14.3,0.89,0,15.2,Debitcard,OFF-AR-10002053,167,2
2017-12-25,3,19.89,1.24,0,21.13,COD,OFF-AR-10003811,203,1
2017-12-25,2,11.76,0.74,0,12.5,COD,OFF-AR-10001246,203,1
2017-01-27,5,4799.92,255,719.99,5054.92,Debitcard,TEC-CO-10003236,58,3
2017-01-27,3,41.16,2.32,4.12,43.48,Debitcard,OFF-ST-10004507,58,3
2017-01-27,2,11.96,0.75,0,12.71,Debitcard,OFF-PA-10001667,58,3
2017-01-27,3,1126.02,59.82,168.9,1185.84,Debitcard,OFF-ST-10004459,58,3
2015-03-26,1,18.39,1.03,1.84,19.43,COD,TEC-AC-10000171,204,3
2015-03-26,2,129.57,6.48,25.91,136.05,COD,OFF-ST-10000736,204,3
2015-03-26,9,28.22,1.76,0,29.99,COD,OFF-BI-10000285,204,3
2017-01-25,2,348.12,15.23,104.44,363.35,Cash,FUR-TA-10001857,205,1
2016-05-23,3,110.35,6.21,11.04,116.56,Credit card,TEC-PH-10003555,110,1
2016-05-23,2,132.52,6.63,26.5,139.15,Credit card,TEC-AC-10003832,110,1
2016-01-02,5,35.52,2.22,0,37.74,COD,OFF-FA-10002815,206,2
2017-10-26,3,1196.92,63.59,179.54,1260.5,netbanking,FUR-CH-10003379,207,2
2017-10-26,3,45.7,2.57,4.57,48.27,netbanking,FUR-FU-10001756,207,2
2015-09-07,3,45.42,2.55,4.54,47.97,EMI,OFF-ST-10004963,208,1
2015-09-07,1,666.25,35.39,99.94,701.64,EMI,OFF-SU-10002881,208,1
2015-09-07,6,131.28,7.38,13.13,138.66,EMI,OFF-EN-10001335,208,1
2015-11-09,1,190.72,8.34,57.22,199.06,COD,FUR-CH-10000595,209,2
2017-09-11,3,95.88,5.39,9.59,101.27,EMI,FUR-FU-10000448,210,3
2016-06-01,5,1959.9,104.12,293.99,2064.02,EMI,TEC-PH-10000984,211,1
2016-06-01,5,6.83,0.43,0,7.25,EMI,OFF-BI-10002557,211,1
2016-07-16,2,16.77,1.05,0,17.82,Cash,OFF-ST-10001325,212,3
2017-09-08,7,127.85,7.19,12.78,135.04,EMI,OFF-BI-10002429,213,1
2015-12-08,4,10.75,0.67,0,11.42,Cash,OFF-BI-10004528,89,1
2015-12-11,3,244.7,12.24,48.94,256.94,Credit card,OFF-AP-10001271,214,1
2015-12-11,4,255.53,12.78,51.11,268.3,Credit card,FUR-CH-10002647,214,1
2014-02-03,6,468.9,23.45,93.78,492.35,Debitcard,TEC-AC-10001432,215,2
2016-07-17,8,856.94,37.49,257.08,894.44,netbanking,TEC-PH-10002262,21,2
2015-12-23,9,1293.55,56.59,388.07,1350.14,Credit card,OFF-ST-10001809,216,1
2014-05-16,2,72.64,4.09,7.26,76.73,Credit card,TEC-AC-10001465,39,1
2014-05-16,1,100.79,4.41,30.24,105.2,Credit card,TEC-PH-10002597,39,1
2014-05-16,4,264.45,13.22,52.89,277.67,Credit card,FUR-FU-10000723,39,1
2017-11-22,6,10.32,0.65,0,10.97,COD,OFF-BI-10000404,217,1
2017-11-22,2,21.38,1.2,2.14,22.58,COD,OFF-PA-10002986,217,1
2015-11-17,9,625.68,31.28,125.14,656.96,Credit card,OFF-ST-10000604,159,3
2015-11-17,3,17.05,1.07,0,18.11,Credit card,OFF-BI-10004738,159,3
2015-11-17,5,8.72,0.55,0,9.27,Credit card,OFF-SU-10001935,159,3
2016-04-17,2,1962.74,104.27,294.41,2067.01,netbanking,FUR-CH-10002024,218,2
2017-09-12,1,34.5,1.94,3.45,36.44,Credit card,FUR-FU-10003039,54,3
2017-11-28,3,21.65,1.35,0,23,Cash,OFF-FA-10004248,219,1
2017-07-03,2,2073.25,123.1,103.66,2196.35,Debitcard,OFF-ST-10001780,159,3
2014-03-07,4,38.91,2.43,0,41.34,Debitcard,OFF-AR-10003560,220,1
2016-06-15,2,41.4,2.33,4.14,43.73,Cash,OFF-LA-10001297,221,1
2016-06-15,4,2504.4,133.05,375.66,2637.45,Cash,FUR-TA-10004256,221,1
2016-06-15,5,64.8,3.65,6.48,68.45,Cash,OFF-PA-10003441,221,1
2017-11-22,3,85.2,4.79,8.52,89.99,Debitcard,FUR-FU-10003347,222,1
2017-11-22,7,31.52,1.97,0,33.49,Debitcard,OFF-BI-10000069,222,1
2014-09-18,5,65,3.66,6.5,68.66,Cash,OFF-AP-10003914,223,3
2014-09-18,3,16.41,1.03,0,17.44,Cash,FUR-FU-10004020,223,3
2015-12-09,2,7.92,0.5,0,8.42,netbanking,OFF-FA-10003467,224,1
2015-12-09,1,2.61,0.16,0,2.77,netbanking,OFF-LA-10000634,224,1
2017-12-10,3,374.38,16.38,112.31,390.75,netbanking,TEC-PH-10002496,225,1
2017-10-08,8,183.68,10.33,18.37,194.01,Debitcard,OFF-PA-10004530,226,2
2017-10-08,7,20.27,1.27,0,21.54,Debitcard,OFF-BI-10001107,226,2
2017-10-08,3,31.1,1.75,3.11,32.85,Debitcard,OFF-PA-10004451,226,2
2017-10-08,3,1353.46,71.9,203.02,1425.36,Debitcard,FUR-CH-10004997,226,2
2018-01-04,7,144.9,8.15,14.49,153.05,COD,OFF-LA-10001297,227,2
2018-01-04,4,22.34,1.4,0,23.73,COD,OFF-FA-10000585,227,2
2018-01-04,7,8.32,0.52,0,8.84,COD,OFF-BI-10001922,227,2
2018-01-04,3,8.91,0.56,0,9.47,COD,TEC-PH-10000347,227,2
2016-11-07,3,26.46,1.65,0,28.11,EMI,OFF-AR-10003394,228,3
2015-09-22,14,321.44,18.08,32.14,339.52,Credit card,OFF-PA-10004530,229,2
2015-09-22,4,79.68,4.48,7.97,84.16,Credit card,OFF-PA-10001450,229,2
2015-09-22,2,5.84,0.37,0,6.21,Credit card,OFF-SU-10001574,229,2
2017-07-26,2,87.14,4.9,8.71,92.04,netbanking,OFF-ST-10002974,230,3
2017-07-26,1,8.79,0.55,0,9.34,netbanking,FUR-FU-10001475,230,3
2015-09-14,4,41.22,2.32,4.12,43.53,Credit card,OFF-SU-10004498,231,3
2017-12-05,3,705.56,37.48,105.83,743.05,Cash,TEC-PH-10004977,232,3
2017-12-05,2,211.17,9.24,63.35,220.41,Cash,TEC-PH-10000586,232,3
2017-12-05,3,38.94,2.19,3.89,41.13,Cash,OFF-AP-10000358,232,3
2017-12-05,7,13.57,0.85,0,14.41,Cash,OFF-BI-10002764,232,3
2017-12-05,4,812.74,43.18,121.91,855.91,Cash,TEC-PH-10001254,232,3
2015-07-09,1,70.98,3.55,14.2,74.53,Credit card,FUR-CH-10003956,233,1
2015-07-09,3,589.86,25.81,176.96,615.67,Credit card,OFF-LA-10003930,233,1
2016-03-24,2,105.98,5.3,21.2,111.28,COD,TEC-PH-10003800,234,1
2016-03-24,4,51.84,2.92,5.18,54.76,COD,OFF-PA-10002005,234,1
2016-03-24,3,16.82,1.05,0,17.87,COD,OFF-BI-10002498,234,1
2016-03-24,2,20.74,1.17,2.07,21.9,COD,OFF-PA-10004101,234,1
2014-01-13,2,9.34,0.58,0,9.93,Credit card,OFF-AR-10004078,235,1
2014-01-13,3,62.4,3.51,6.24,65.91,Credit card,TEC-AC-10001266,235,1
2014-08-15,2,30.45,1.71,3.04,32.16,Debitcard,OFF-AP-10004708,236,3
2014-08-15,3,3599.93,213.75,180,3813.67,Debitcard,TEC-CO-10004115,236,3
2014-08-15,5,891.92,39.02,267.58,930.94,Debitcard,TEC-PH-10002398,236,3
2014-08-15,8,262.21,14.75,26.22,276.96,Debitcard,FUR-FU-10001979,236,3
2016-07-16,2,14.54,0.91,0,15.45,EMI,OFF-SU-10004115,237,1
2016-07-21,3,431.95,18.9,129.58,450.84,Credit card,TEC-PH-10001425,238,2
2016-07-21,4,1977.5,105.05,296.63,2082.56,Credit card,TEC-PH-10003963,238,2
2016-07-21,2,5.84,0.37,0,6.21,Credit card,OFF-SU-10001574,238,2
2014-03-19,1,142.78,6.25,42.83,149.02,Cash,OFF-ST-10001490,239,3
2014-03-19,3,45.7,2.57,4.57,48.27,Cash,FUR-FU-10001756,239,3
2014-03-19,3,9.62,0.6,0,10.23,Cash,OFF-BI-10000773,239,3
2014-03-19,4,86.38,4.86,8.64,91.23,Cash,OFF-BI-10001543,239,3
2014-03-19,3,329.76,14.43,98.93,344.19,Cash,OFF-PA-10002120,239,3
2014-05-27,2,3.28,0.21,0,3.49,Debitcard,OFF-BI-10000848,240,2
2014-05-27,9,52.92,3.31,0,56.23,Debitcard,OFF-AR-10001246,240,2
2014-05-27,2,73.58,4.14,7.36,77.72,Debitcard,TEC-PH-10003092,240,2
2016-05-01,3,739.15,39.27,110.87,778.42,Credit card,TEC-PH-10003012,241,2
2016-05-01,4,39.28,2.46,0,41.74,Credit card,OFF-LA-10004345,241,2
2016-09-13,2,16.9,1.06,0,17.95,netbanking,OFF-PA-10001204,242,3
2016-09-13,9,1214.91,53.15,364.47,1268.06,netbanking,TEC-PH-10004667,242,3
2017-11-17,10,319.84,17.99,31.98,337.83,COD,TEC-PH-10000011,243,2
2017-11-17,2,3.65,0.23,0,3.88,COD,OFF-BI-10002949,243,2
2017-08-23,2,32.38,1.82,3.24,34.21,Debitcard,FUR-FU-10003849,244,3
2017-08-23,2,3.98,0.25,0,4.22,Debitcard,FUR-FU-10000010,244,3
2017-08-23,9,80.57,5.04,0,85.6,Debitcard,OFF-BI-10002824,244,3
2017-08-23,1,37.91,2.13,3.79,40.04,Debitcard,TEC-PH-10002538,244,3
2017-08-23,3,176.04,8.8,35.21,184.84,Debitcard,FUR-FU-10000521,244,3
2014-12-31,5,26.07,1.63,0,27.7,Cash,OFF-BI-10002103,245,1
2015-12-03,2,241.57,10.57,72.47,252.14,netbanking,FUR-CH-10004853,246,3
2015-12-03,5,1850.7,98.32,277.61,1949.02,netbanking,OFF-AP-10000179,246,3
2015-12-03,4,418.78,18.32,125.64,437.11,netbanking,OFF-ST-10001272,246,3
2015-12-03,9,323.64,18.2,32.36,341.84,netbanking,OFF-AR-10004042,246,3
2017-09-19,7,42.67,2.67,0,45.34,EMI,FUR-FU-10000221,247,2
2017-05-23,2,38.86,2.19,3.89,41.05,COD,OFF-AP-10001563,248,2
2017-12-21,5,15.24,0.95,0,16.19,Credit card,OFF-BI-10000605,96,1
